"Date","Open","High","Low","Close","Volume","Adj Close"
2006-06-01 02:00:00,374,383,372,382.62,6278000,382.62
2006-06-02 02:00:00,387,387,377,379.44,6386400,379.44
2006-06-05 02:00:00,376,381,374,374.44,5558500,374.44
2006-06-06 02:00:00,377,390,376,389.99,10259800,389.99
2006-06-07 02:00:00,393,395,387,386.51,8911300,386.51
2006-06-08 02:00:00,388,394,379,393.3,10359500,393.3
2006-06-09 02:00:00,392,395,385,386.57,6157500,386.57
2006-06-12 02:00:00,388,390,381,381.54,5019100,381.54
2006-06-13 02:00:00,381,387,378,386.52,7659100,386.52
2006-06-14 02:00:00,390,391,379,384.39,7772000,384.39
2006-06-15 02:00:00,387,392,383,391.0,6785700,391.0
2006-06-16 02:00:00,389,391,388,390.7,5304600,390.7
2006-06-19 02:00:00,391,395,387,388.14,7633100,388.14
2006-06-20 02:00:00,388,392,387,387.17,4039900,387.17
2006-06-21 02:00:00,391,404,390,402.13,8744400,402.13
2006-06-22 02:00:00,402,406,388,399.95,5911900,399.95
2006-06-23 02:00:00,403,410,401,404.86,5314800,404.86
2006-06-26 02:00:00,407,408,403,404.22,3551200,404.22
2006-06-27 02:00:00,406,408,401,402.32,4107100,402.32
2006-06-28 02:00:00,404,406,401,406.11,3710500,406.11
2006-06-29 02:00:00,408,418,406,417.81,6658200,417.81
2006-06-30 02:00:00,416,419,412,419.33,6258000,419.33
2006-07-03 02:00:00,420,424,419,423.2,2156700,423.2
2006-07-05 02:00:00,422,423,416,421.46,4985600,421.46
2006-07-06 02:00:00,423,425,422,423.19,3687100,423.19
2006-07-07 02:00:00,426,428,416,420.45,6041900,420.45
2006-07-10 02:00:00,423,425,416,418.2,4436400,418.2
2006-07-11 02:00:00,419,425,413,424.56,5971300,424.56
2006-07-12 02:00:00,422,423,417,417.25,4906700,417.25
2006-07-13 02:00:00,414,418,407,408.83,6924500,408.83
2006-07-14 02:00:00,410,411,399,403.5,7552100,403.5
2006-07-17 02:00:00,405,411,404,407.89,5811900,407.89
2006-07-18 02:00:00,410,411,398,403.05,8536800,403.05
2006-07-19 02:00:00,395,401,395,399.0,8518500,399.0
2006-07-20 02:00:00,404,404,386,387.12,12538700,387.12
2006-07-21 02:00:00,386,392,378,390.11,11754600,390.11
2006-07-24 02:00:00,393,394,381,390.9,8086100,390.9
2006-07-25 02:00:00,385,391,384,389.36,5761100,389.36
2006-07-26 02:00:00,388,392,383,385.5,5531900,385.5
2006-07-27 02:00:00,387,387,378,382.4,5641100,382.4
2006-07-28 02:00:00,382,390,382,388.12,4083600,388.12
2006-07-31 02:00:00,388,389,383,386.6,4595300,386.6
2006-08-01 02:00:00,385,386,376,375.51,5463200,375.51
2006-08-02 02:00:00,376,377,365,367.23,7097800,367.23
2006-08-03 02:00:00,365,378,363,375.39,6327000,375.39
2006-08-04 02:00:00,380,381,372,373.85,5095200,373.85
2006-08-07 02:00:00,372,380,371,377.95,3946900,377.95
2006-08-08 02:00:00,383,385,379,381.0,5743200,381.0
2006-08-09 02:00:00,383,385,376,376.94,4311000,376.94
2006-08-10 02:00:00,374,378,372,374.2,4261900,374.2
2006-08-11 02:00:00,374,375,368,368.5,3766500,368.5
2006-08-14 02:00:00,372,375,369,369.43,4968300,369.43
2006-08-15 02:00:00,374,382,373,380.97,6698200,380.97
2006-08-16 02:00:00,383,388,382,387.72,5853200,387.72
2006-08-17 02:00:00,386,390,384,385.8,5080200,385.8
2006-08-18 02:00:00,386,387,381,383.36,4952200,383.36
2006-08-21 02:00:00,378,379,375,377.3,4023300,377.3
2006-08-22 02:00:00,378,379,375,378.29,4164100,378.29
2006-08-23 02:00:00,378,378,373,373.43,3642300,373.43
2006-08-24 02:00:00,374,376,372,373.73,3482500,373.73
2006-08-25 02:00:00,373,375,373,373.26,2466700,373.26
2006-08-28 02:00:00,376,381,375,380.95,4164000,380.95
2006-08-29 02:00:00,381,382,377,378.95,4460000,378.95
2006-08-30 02:00:00,379,385,379,380.75,4044400,380.75
2006-08-31 02:00:00,381,382,378,378.53,2959900,378.53
2006-09-01 02:00:00,381,381,377,378.6,2672900,378.6
2006-09-05 02:00:00,380,385,377,384.36,4074300,384.36
2006-09-06 02:00:00,382,383,380,380.14,3724100,380.14
2006-09-07 02:00:00,379,382,377,378.49,3842000,378.49
2006-09-08 02:00:00,377,381,377,377.85,3083400,377.85
2006-09-11 02:00:00,378,385,378,384.09,4529200,384.09
2006-09-12 02:00:00,385,393,385,391.9,5442200,391.9
2006-09-13 02:00:00,395,407,395,406.57,9768200,406.57
2006-09-14 02:00:00,404,406,402,403.98,5366100,403.98
2006-09-15 02:00:00,407,410,407,409.88,7838200,409.88
2006-09-18 02:00:00,410,419,409,414.69,7106700,414.69
2006-09-19 02:00:00,415,415,393,403.81,14292900,403.81
2006-09-20 02:00:00,407,407,395,397.0,9147800,397.0
2006-09-21 02:00:00,400,408,400,406.85,10692100,406.85
2006-09-22 02:00:00,405,407,401,403.78,4649600,403.78
2006-09-25 02:00:00,406,409,403,403.98,5737300,403.98
2006-09-26 02:00:00,406,408,402,406.87,5289400,406.87
2006-09-27 02:00:00,406,411,402,402.92,5876700,402.92
2006-09-28 02:00:00,404,407,401,403.58,5107400,403.58
2006-09-29 02:00:00,405,406,401,401.9,3310900,401.9
2006-10-02 02:00:00,402,406,401,401.44,3651900,401.44
2006-10-03 02:00:00,401,406,398,404.04,5464700,404.04
2006-10-04 02:00:00,405,416,403,415.7,6661800,415.7
2006-10-05 02:00:00,415,418,411,411.81,5789800,411.81
2006-10-06 02:00:00,410,422,410,420.5,7336500,420.5
2006-10-09 02:00:00,425,432,423,429.0,7583300,429.0
2006-10-10 02:00:00,432,438,422,426.65,9788600,426.65
2006-10-11 02:00:00,425,430,424,426.5,5635400,426.5
2006-10-12 02:00:00,429,430,424,427.44,4844000,427.44
2006-10-13 02:00:00,428,430,426,427.3,3622500,427.3
2006-10-16 02:00:00,428,429,421,421.75,4319400,421.75
2006-10-17 02:00:00,420,424,417,420.64,5211000,420.64
2006-10-18 02:00:00,423,425,418,419.31,6017300,419.31
2006-10-19 02:00:00,420,430,420,426.06,11503500,426.06
2006-10-20 02:00:00,459,460,454,459.67,11647900,459.67
2006-10-23 02:00:00,462,485,460,480.78,15104500,480.78
2006-10-24 02:00:00,476,478,471,473.31,8660200,473.31
2006-10-25 02:00:00,477,489,475,486.6,9187500,486.6
2006-10-26 02:00:00,488,492,484,485.1,7031700,485.1
2006-10-27 02:00:00,484,485,472,475.2,6604000,475.2
2006-10-30 01:00:00,475,480,470,476.57,6563100,476.57
2006-10-31 01:00:00,478,482,474,476.39,6285400,476.39
2006-11-01 01:00:00,479,479,465,467.5,5426300,467.5
2006-11-02 01:00:00,468,474,466,469.91,5236700,469.91
2006-11-03 01:00:00,472,474,465,471.8,4907700,471.8
2006-11-06 01:00:00,474,480,472,476.95,4991500,476.95
2006-11-07 01:00:00,477,479,472,472.57,4897100,472.57
2006-11-08 01:00:00,470,482,469,475.0,7965000,475.0
2006-11-09 01:00:00,477,479,472,472.63,4879200,472.63
2006-11-10 01:00:00,474,475,470,473.55,2796700,473.55
2006-11-13 01:00:00,475,481,474,481.03,4341900,481.03
2006-11-14 01:00:00,481,490,481,489.3,7223400,489.3
2006-11-15 01:00:00,493,500,492,491.93,8370700,491.93
2006-11-16 01:00:00,495,498,493,495.9,5092600,495.9
2006-11-17 01:00:00,493,500,493,498.79,5511000,498.79
2006-11-20 01:00:00,498,498,493,495.05,5124500,495.05
2006-11-21 01:00:00,497,510,496,509.65,8427500,509.65
2006-11-22 01:00:00,511,513,506,508.01,4500700,508.01
2006-11-24 01:00:00,505,508,504,505.0,1732700,505.0
2006-11-27 01:00:00,501,502,485,484.75,7324700,484.75
2006-11-28 01:00:00,481,490,477,489.5,7797600,489.5
2006-11-29 01:00:00,494,495,482,484.65,6315300,484.65
2006-11-30 01:00:00,484,490,482,484.81,5577500,484.81
2006-12-01 01:00:00,486,488,479,480.8,5631400,480.8
2006-12-04 01:00:00,483,487,479,484.85,4899900,484.85
2006-12-05 01:00:00,487,489,485,487.0,4103000,487.0
2006-12-06 01:00:00,487,492,485,488.71,4450300,488.71
2006-12-07 01:00:00,490,492,482,482.64,4664300,482.64
2006-12-08 01:00:00,482,489,480,484.11,3974900,484.11
2006-12-11 01:00:00,485,489,484,483.93,3263400,483.93
2006-12-12 01:00:00,484,486,480,481.78,4181000,481.78
2006-12-13 01:00:00,485,486,477,478.99,4662100,478.99
2006-12-14 01:00:00,480,484,477,482.12,4748900,482.12
2006-12-15 01:00:00,483,484,480,480.3,5190800,480.3
2006-12-18 01:00:00,483,483,461,462.8,8016600,462.8
2006-12-19 01:00:00,462,469,459,468.63,6587000,468.63
2006-12-20 01:00:00,470,472,462,462.9,4367800,462.9
2006-12-21 01:00:00,464,465,452,456.2,6953300,456.2
2006-12-22 01:00:00,458,459,453,455.58,3988300,455.58
2006-12-26 01:00:00,457,459,455,457.53,2074300,457.53
2006-12-27 01:00:00,460,468,459,468.03,4231500,468.03
2006-12-28 01:00:00,467,469,462,462.56,3116200,462.56
2006-12-29 01:00:00,462,464,460,460.48,2559200,460.48
2007-01-03 01:00:00,466,477,461,467.59,7706500,467.59
2007-01-04 01:00:00,469,484,468,483.26,7887600,483.26
2007-01-05 01:00:00,483,488,478,487.19,6872100,487.19
2007-01-08 01:00:00,488,490,482,483.58,4754400,483.58
2007-01-09 01:00:00,485,488,481,485.5,5381400,485.5
2007-01-10 01:00:00,484,494,482,489.46,5968500,489.46
2007-01-11 01:00:00,497,502,496,499.72,7208200,499.72
2007-01-12 01:00:00,502,505,500,505.0,4473700,505.0
2007-01-16 01:00:00,508,513,503,504.28,7568900,504.28
2007-01-17 01:00:00,503,508,494,497.28,6699100,497.28
2007-01-18 01:00:00,495,496,487,487.83,5932000,487.83
2007-01-19 01:00:00,488,491,487,489.75,4978300,489.75
2007-01-22 01:00:00,493,493,479,480.84,5404300,480.84
2007-01-23 01:00:00,481,485,477,479.05,4665500,479.05
2007-01-24 01:00:00,484,500,483,499.07,6059300,499.07
2007-01-25 01:00:00,501,505,486,488.09,6368500,488.09
2007-01-26 01:00:00,491,498,487,495.84,5496500,495.84
2007-01-29 01:00:00,498,499,491,492.47,4775700,492.47
2007-01-30 01:00:00,494,498,491,494.32,4180500,494.32
2007-01-31 01:00:00,496,505,496,501.5,12206100,501.5
2007-02-01 01:00:00,506,506,482,481.75,15658700,481.75
2007-02-02 01:00:00,483,485,478,481.5,6286500,481.5
2007-02-05 01:00:00,478,478,466,467.16,7206900,467.16
2007-02-06 01:00:00,468,473,467,471.48,5321900,471.48
2007-02-07 01:00:00,474,474,469,470.01,4119800,470.01
2007-02-08 01:00:00,468,474,465,471.03,4076700,471.03
2007-02-09 01:00:00,472,473,462,461.89,4858600,461.89
2007-02-12 01:00:00,461,462,455,458.29,5754500,458.29
2007-02-13 01:00:00,459,463,457,459.1,4062600,459.1
2007-02-14 01:00:00,460,469,459,465.93,5698800,465.93
2007-02-15 01:00:00,466,466,461,461.47,4042400,461.47
2007-02-16 01:00:00,463,470,462,469.94,6177000,469.94
2007-02-20 01:00:00,468,473,465,472.1,4067600,472.1
2007-02-21 01:00:00,470,479,468,475.86,5640600,475.86
2007-02-22 01:00:00,479,484,474,475.85,5743900,475.85
2007-02-23 01:00:00,476,477,468,470.62,3882600,470.62
2007-02-26 01:00:00,473,475,464,464.93,3969900,464.93
2007-02-27 01:00:00,455,460,447,448.77,9312800,448.77
2007-02-28 01:00:00,450,454,443,449.45,8032300,449.45
2007-03-01 01:00:00,443,452,440,448.23,8685200,448.23
2007-03-02 01:00:00,445,449,439,438.68,6583600,438.68
2007-03-05 01:00:00,437,446,437,440.95,6355100,440.95
2007-03-06 01:00:00,447,459,447,457.55,7533700,457.55
2007-03-07 01:00:00,463,463,454,455.64,6534100,455.64
2007-03-08 01:00:00,459,466,454,454.72,5362800,454.72
2007-03-09 01:00:00,458,458,450,452.96,4977700,452.96
2007-03-12 01:00:00,453,455,451,454.75,3465400,454.75
2007-03-13 01:00:00,450,452,443,443.03,6377300,443.03
2007-03-14 01:00:00,443,449,439,448.0,8016900,448.0
2007-03-15 01:00:00,448,450,444,446.19,3944200,446.19
2007-03-16 01:00:00,446,447,440,440.85,5659100,440.85
2007-03-19 01:00:00,443,449,441,447.23,5197700,447.23
2007-03-20 01:00:00,446,448,444,445.28,3421500,445.28
2007-03-21 01:00:00,445,457,445,456.55,5798300,456.55
2007-03-22 01:00:00,456,462,453,462.04,5680700,462.04
2007-03-23 01:00:00,461,463,457,461.83,4111300,461.83
2007-03-26 02:00:00,461,465,456,465.0,4710300,465.0
2007-03-27 02:00:00,464,465,460,463.62,3741200,463.62
2007-03-28 02:00:00,462,465,460,461.88,4591600,461.88
2007-03-29 02:00:00,465,466,455,460.92,3988500,460.92
2007-03-30 02:00:00,462,463,456,458.16,3380200,458.16
2007-04-02 02:00:00,458,459,452,458.53,3448500,458.53
2007-04-03 02:00:00,464,474,464,472.6,6501800,472.6
2007-04-04 02:00:00,472,473,470,471.02,3778800,471.02
2007-04-05 02:00:00,471,472,470,471.51,2715800,471.51
2007-04-09 02:00:00,473,473,466,468.21,3062100,468.21
2007-04-10 02:00:00,467,471,465,466.5,2979300,466.5
2007-04-11 02:00:00,466,469,463,464.53,3812000,464.53
2007-04-12 02:00:00,464,468,462,467.39,2707900,467.39
2007-04-13 02:00:00,468,469,463,466.29,2794800,466.29
2007-04-16 02:00:00,468,477,468,474.27,5077900,474.27
2007-04-17 02:00:00,474,476,472,472.8,3210100,472.8
2007-04-18 02:00:00,471,480,470,476.01,5670500,476.01
2007-04-19 02:00:00,475,482,470,471.65,11009600,471.65
2007-04-20 02:00:00,491,493,482,482.48,12161500,482.48
2007-04-23 02:00:00,480,485,478,479.08,5674600,479.08
2007-04-24 02:00:00,479,480,476,477.53,3694700,477.53
2007-04-25 02:00:00,480,481,476,477.99,3966800,477.99
2007-04-26 02:00:00,478,484,477,481.18,4124900,481.18
2007-04-27 02:00:00,480,482,478,479.01,2925700,479.01
2007-04-30 02:00:00,479,481,471,471.38,3641200,471.38
2007-05-01 02:00:00,472,473,464,469.0,3658200,469.0
2007-05-02 02:00:00,469,471,466,465.78,3062700,465.78
2007-05-03 02:00:00,466,474,465,473.23,3594200,473.23
2007-05-04 02:00:00,470,475,466,471.12,3950000,471.12
2007-05-07 02:00:00,472,473,466,467.27,3020100,467.27
2007-05-08 02:00:00,466,468,465,466.81,2905100,466.81
2007-05-09 02:00:00,466,472,464,469.25,3889900,469.25
2007-05-10 02:00:00,467,469,461,461.47,3686300,461.47
2007-05-11 02:00:00,462,467,461,466.74,2944100,466.74
2007-05-14 02:00:00,465,468,460,461.78,3872700,461.78
2007-05-15 02:00:00,462,463,457,458.0,4119000,458.0
2007-05-16 02:00:00,462,473,459,472.61,6554200,472.61
2007-05-17 02:00:00,472,475,471,470.96,4660600,470.96
2007-05-18 02:00:00,472,473,470,470.32,3695900,470.32
2007-05-21 02:00:00,470,479,467,470.6,6159300,470.6
2007-05-22 02:00:00,473,479,473,475.86,3839000,475.86
2007-05-23 02:00:00,481,483,474,473.97,5060200,473.97
2007-05-24 02:00:00,475,479,472,474.33,4173600,474.33
2007-05-25 02:00:00,480,485,477,483.52,5348500,483.52
2007-05-29 02:00:00,485,492,484,487.11,5218000,487.11
2007-05-30 02:00:00,485,499,483,498.6,7245800,498.6
2007-05-31 02:00:00,501,509,497,497.91,8924300,497.91
2007-06-01 02:00:00,501,505,498,500.4,4799000,500.4
2007-06-04 02:00:00,498,511,498,507.07,7101000,507.07
2007-06-05 02:00:00,510,519,507,518.84,10447100,518.84
2007-06-06 02:00:00,517,521,515,518.25,7886700,518.25
2007-06-07 02:00:00,520,527,513,515.06,10630500,515.06
2007-06-08 02:00:00,516,520,509,515.49,6358200,515.49
2007-06-11 02:00:00,514,518,510,511.34,4647700,511.34
2007-06-12 02:00:00,509,512,503,504.77,6419500,504.77
2007-06-13 02:00:00,507,509,499,505.24,7034000,505.24
2007-06-14 02:00:00,505,506,502,502.84,4621200,502.84
2007-06-15 02:00:00,508,509,501,505.89,6174100,505.89
2007-06-18 02:00:00,506,516,504,515.2,4835900,515.2
2007-06-19 02:00:00,514,517,512,514.31,4355300,514.31
2007-06-20 02:00:00,517,519,509,509.97,4338200,509.97
2007-06-21 02:00:00,511,515,506,514.11,4409700,514.11
2007-06-22 02:00:00,516,525,516,524.98,7203700,524.98
2007-06-25 02:00:00,529,535,523,527.42,7925000,527.42
2007-06-26 02:00:00,533,533,526,530.26,5689500,530.26
2007-06-27 02:00:00,525,528,520,526.29,6123100,526.29
2007-06-28 02:00:00,525,530,524,525.01,4168400,525.01
2007-06-29 02:00:00,526,527,519,522.7,3880600,522.7
2007-07-02 02:00:00,525,532,524,530.38,3487600,530.38
2007-07-03 02:00:00,531,534,528,534.34,1871800,534.34
2007-07-05 02:00:00,536,544,532,541.63,4942900,541.63
2007-07-06 02:00:00,541,544,539,539.4,2747000,539.4
2007-07-09 02:00:00,543,549,540,542.56,3729800,542.56
2007-07-10 02:00:00,544,547,542,543.34,3856000,543.34
2007-07-11 02:00:00,544,547,540,544.47,3309300,544.47
2007-07-12 02:00:00,546,547,540,545.33,3441600,545.33
2007-07-13 02:00:00,548,553,547,552.16,5237100,552.16
2007-07-16 02:00:00,550,559,549,552.99,6599500,552.99
2007-07-17 02:00:00,555,558,552,555.0,4328600,555.0
2007-07-18 02:00:00,554,555,544,549.5,6080000,549.5
2007-07-19 02:00:00,553,554,542,548.59,11127200,548.59
2007-07-20 02:00:00,512,523,510,520.12,17772300,520.12
2007-07-23 02:00:00,519,520,512,512.51,6356700,512.51
2007-07-24 02:00:00,509,519,507,514.0,5572100,514.0
2007-07-25 02:00:00,517,517,506,509.76,5545000,509.76
2007-07-26 02:00:00,509,513,499,508.0,6883400,508.0
2007-07-27 02:00:00,509,517,506,511.89,5509100,511.89
2007-07-30 02:00:00,513,519,511,516.11,3963300,516.11
2007-07-31 02:00:00,520,520,510,510.0,4270500,510.0
2007-08-01 02:00:00,511,517,508,512.94,4421500,512.94
2007-08-02 02:00:00,514,515,509,511.01,3154900,511.01
2007-08-03 02:00:00,510,513,503,503.0,3176200,503.0
2007-08-06 02:00:00,503,510,503,510.0,3651500,510.0
2007-08-07 02:00:00,510,520,509,516.02,4264300,516.02
2007-08-08 02:00:00,519,526,517,525.78,4068800,525.78
2007-08-09 02:00:00,521,527,515,514.73,4846500,514.73
2007-08-10 02:00:00,510,519,506,515.75,5875200,515.75
2007-08-13 02:00:00,520,520,513,515.5,3179300,515.5
2007-08-14 02:00:00,516,517,508,508.6,3633700,508.6
2007-08-15 02:00:00,509,512,497,497.55,5409500,497.55
2007-08-16 02:00:00,492,496,480,491.52,8645600,491.52
2007-08-17 02:00:00,497,501,492,500.04,5479400,500.04
2007-08-20 02:00:00,502,503,496,497.92,2697300,497.92
2007-08-21 02:00:00,499,508,498,506.61,3610600,506.61
2007-08-22 02:00:00,510,516,509,512.75,3252700,512.75
2007-08-23 02:00:00,516,516,507,512.19,3076700,512.19
2007-08-24 02:00:00,513,516,509,515.0,2472700,515.0
2007-08-27 02:00:00,514,517,511,513.26,2325100,513.26
2007-08-28 02:00:00,512,515,506,506.4,3273900,506.4
2007-08-29 02:00:00,508,513,507,512.88,2549300,512.88
2007-08-30 02:00:00,512,515,511,511.4,2651700,511.4
2007-08-31 02:00:00,513,517,511,515.25,2977600,515.25
2007-09-04 02:00:00,515,528,515,525.15,3693700,525.15
2007-09-05 02:00:00,523,529,522,527.8,3312900,527.8
2007-09-06 02:00:00,529,530,518,523.52,3625900,523.52
2007-09-07 02:00:00,518,521,517,519.35,3663600,519.35
2007-09-10 02:00:00,521,522,511,514.48,3225800,514.48
2007-09-11 02:00:00,517,522,516,521.33,2703600,521.33
2007-09-12 02:00:00,521,528,519,522.65,2986000,522.65
2007-09-13 02:00:00,524,527,523,524.78,1891100,524.78
2007-09-14 02:00:00,523,530,522,528.75,2764900,528.75
2007-09-17 02:00:00,527,529,524,525.3,2197500,525.3
2007-09-18 02:00:00,527,537,524,535.27,4215700,535.27
2007-09-19 02:00:00,539,549,539,546.85,5526900,546.85
2007-09-20 02:00:00,547,557,546,552.83,5525000,552.83
2007-09-21 02:00:00,556,561,553,560.1,8011700,560.1
2007-09-24 02:00:00,561,571,560,568.02,5297000,568.02
2007-09-25 02:00:00,564,570,563,569.0,2730600,569.0
2007-09-26 02:00:00,570,572,564,568.16,3346100,568.16
2007-09-27 02:00:00,572,572,566,567.5,2056300,567.5
2007-09-28 02:00:00,567,570,564,567.27,2639500,567.27
2007-10-01 02:00:00,570,584,570,582.55,4711300,582.55
2007-10-02 02:00:00,583,597,580,584.39,7067500,584.39
2007-10-03 02:00:00,586,589,580,584.02,3879500,584.02
2007-10-04 02:00:00,585,585,577,579.03,2986700,579.03
2007-10-05 02:00:00,587,596,587,594.05,5068700,594.05
2007-10-08 02:00:00,595,610,594,609.62,5028000,609.62
2007-10-09 02:00:00,615,624,608,615.18,8767800,615.18
2007-10-10 02:00:00,621,626,617,625.39,5385600,625.39
2007-10-11 02:00:00,634,641,609,622.0,11799000,622.0
2007-10-12 02:00:00,624,638,618,637.39,6823700,637.39
2007-10-15 02:00:00,638,640,616,620.11,6943800,620.11
2007-10-16 02:00:00,618,626,612,616.0,6025300,616.0
2007-10-17 02:00:00,630,634,622,633.48,6030500,633.48
2007-10-18 02:00:00,635,641,629,639.62,12289200,639.62
2007-10-19 02:00:00,655,658,643,644.71,15789000,644.71
2007-10-22 02:00:00,639,655,636,650.75,6664400,650.75
2007-10-23 02:00:00,661,678,660,675.77,6793700,675.77
2007-10-24 02:00:00,673,677,660,675.82,7404200,675.82
2007-10-25 02:00:00,679,679,664,668.51,5795500,668.51
2007-10-26 02:00:00,674,677,668,674.6,3353900,674.6
2007-10-29 01:00:00,678,680,672,679.23,3066300,679.23
2007-10-30 01:00:00,678,700,678,694.77,6900600,694.77
2007-10-31 01:00:00,701,707,696,707.0,6876800,707.0
2007-11-01 01:00:00,703,714,702,703.21,6527200,703.21
2007-11-02 01:00:00,711,714,697,711.25,5841500,711.25
2007-11-05 01:00:00,707,730,706,725.65,8883700,725.65
2007-11-06 01:00:00,738,742,725,741.79,8436300,741.79
2007-11-07 01:00:00,741,747,723,732.94,8252900,732.94
2007-11-08 01:00:00,735,735,677,693.84,16512200,693.84
2007-11-09 01:00:00,676,682,661,663.97,11388100,663.97
2007-11-12 01:00:00,658,670,626,632.07,10227300,632.07
2007-11-13 01:00:00,645,661,632,660.55,8426100,660.55
2007-11-14 01:00:00,673,675,636,641.68,8094700,641.68
2007-11-15 01:00:00,639,648,624,629.65,6967700,629.65
2007-11-16 01:00:00,634,635,616,633.63,9042800,633.63
2007-11-19 01:00:00,630,637,619,625.85,5527400,625.85
2007-11-20 01:00:00,636,659,633,648.54,9840600,648.54
2007-11-21 01:00:00,644,670,642,660.52,7013500,660.52
2007-11-23 01:00:00,670,678,668,676.7,2738700,676.7
2007-11-26 01:00:00,680,693,665,666.0,6790100,666.0
2007-11-27 01:00:00,675,676,650,673.57,8904500,673.57
2007-11-28 01:00:00,682,694,672,692.26,7916500,692.26
2007-11-29 01:00:00,691,703,688,697.0,6208000,697.0
2007-11-30 01:00:00,711,711,682,693.0,7895500,693.0
2007-12-03 01:00:00,691,695,681,681.53,4325100,681.53
2007-12-04 01:00:00,678,692,677,684.16,4231800,684.16
2007-12-05 01:00:00,693,699,688,698.51,4209600,698.51
2007-12-06 01:00:00,698,717,697,715.26,4909000,715.26
2007-12-07 01:00:00,715,718,711,714.87,3852100,714.87
2007-12-10 01:00:00,716,725,714,718.42,3856200,718.42
2007-12-11 01:00:00,720,721,699,699.2,6139100,699.2
2007-12-12 01:00:00,714,714,689,699.35,6159100,699.35
2007-12-13 01:00:00,696,698,681,694.05,5040800,694.05
2007-12-14 01:00:00,688,700,687,689.96,3673500,689.96
2007-12-17 01:00:00,688,695,664,669.23,5486000,669.23
2007-12-18 01:00:00,674,677,653,673.35,7166700,673.35
2007-12-19 01:00:00,674,680,669,677.37,4421100,677.37
2007-12-20 01:00:00,686,691,681,689.69,4422200,689.69
2007-12-21 01:00:00,698,699,693,696.69,5382000,696.69
2007-12-24 01:00:00,695,701,693,700.73,1628400,700.73
2007-12-26 01:00:00,699,713,698,710.84,2530000,710.84
2007-12-27 01:00:00,707,716,701,700.74,2942500,700.74
2007-12-28 01:00:00,705,708,697,702.53,2562700,702.53
2007-12-31 01:00:00,699,702,691,691.48,2376200,691.48
2008-01-02 01:00:00,693,697,678,685.19,4306900,685.19
2008-01-03 01:00:00,685,687,677,685.33,3252500,685.33
2008-01-04 01:00:00,680,681,655,657.0,5359800,657.0
2008-01-07 01:00:00,654,662,637,649.25,6403400,649.25
2008-01-08 01:00:00,653,660,631,631.68,5339100,631.68
2008-01-09 01:00:00,630,653,623,653.2,6739700,653.2
2008-01-10 01:00:00,645,657,640,646.73,6334200,646.73
2008-01-11 01:00:00,643,649,630,638.25,4977000,638.25
2008-01-14 01:00:00,651,657,645,653.82,4447500,653.82
2008-01-15 01:00:00,646,649,635,637.65,5568200,637.65
2008-01-16 01:00:00,629,640,602,615.95,10560000,615.95
2008-01-17 01:00:00,621,626,598,600.79,8216800,600.79
2008-01-18 01:00:00,608,610,598,600.25,8539600,600.25
2008-01-22 01:00:00,562,598,561,584.35,9501500,584.35
2008-01-23 01:00:00,561,568,519,548.62,16965700,548.62
2008-01-24 01:00:00,559,580,554,574.49,9400900,574.49
2008-01-25 01:00:00,592,595,566,566.4,6966000,566.4
2008-01-28 01:00:00,571,572,549,555.98,5816700,555.98
2008-01-29 01:00:00,560,561,541,550.52,6283000,550.52
2008-01-30 01:00:00,549,560,544,548.27,7939600,548.27
2008-01-31 01:00:00,539,573,534,564.3,14871300,564.3
2008-02-01 01:00:00,529,537,510,515.9,17600500,515.9
2008-02-04 01:00:00,509,513,493,495.43,13157100,495.43
2008-02-05 01:00:00,489,509,489,506.8,11203300,506.8
2008-02-06 01:00:00,511,511,498,501.71,7636400,501.71
2008-02-07 01:00:00,497,514,495,504.95,7928900,504.95
2008-02-08 01:00:00,509,518,509,516.69,6828900,516.69
2008-02-11 01:00:00,521,524,513,521.16,5826000,521.16
2008-02-12 01:00:00,523,531,513,518.09,6662300,518.09
2008-02-13 01:00:00,523,535,519,534.62,6624700,534.62
2008-02-14 01:00:00,538,541,531,532.25,6476700,532.25
2008-02-15 01:00:00,528,533,524,529.64,5240100,529.64
2008-02-19 01:00:00,535,535,507,508.95,6350400,508.95
2008-02-20 01:00:00,504,511,499,509.0,6662200,509.0
2008-02-21 01:00:00,513,513,500,502.86,5677800,502.86
2008-02-22 01:00:00,502,509,498,507.8,5515900,507.8
2008-02-25 01:00:00,506,507,486,486.44,8372800,486.44
2008-02-26 01:00:00,461,466,447,464.19,23287300,464.19
2008-02-27 01:00:00,460,475,460,472.86,10121900,472.86
2008-02-28 01:00:00,471,479,467,475.39,6586900,475.39
2008-02-29 01:00:00,472,480,465,471.18,9425400,471.18
2008-03-03 01:00:00,472,473,450,457.02,7554500,457.02
2008-03-04 01:00:00,451,453,436,444.6,13621700,444.6
2008-03-05 01:00:00,445,454,444,447.7,7436600,447.7
2008-03-06 01:00:00,448,453,431,432.7,7470100,432.7
2008-03-07 01:00:00,429,440,426,433.35,8071800,433.35
2008-03-10 01:00:00,429,431,413,413.62,7987600,413.62
2008-03-11 01:00:00,425,440,425,439.84,8826900,439.84
2008-03-12 01:00:00,440,448,438,440.18,6651900,440.18
2008-03-13 01:00:00,433,447,429,443.01,7726600,443.01
2008-03-14 01:00:00,443,449,431,437.92,6574400,437.92
